Complaint;Date;Status;ComplaintType;Report_name
306. Complaint of Shri B.M. Rai, Mumbai against The Times of India;August 28, 2000 ;Upheld;Press and Morality;AnnualReport2001
307. Suo-motu inquiry against Blitz on Sunday regarding publication of obscene photographs in the issue dated 21.2.1999.;August 28, 2000 ;Upheld;Press and Morality;AnnualReport2001
"308. Suo-motu inquiry against The Times of India for publication of obscene photograph in ""Delhi Times"" dated 2.2.2000.";August 28, 2000 ;Upheld;Press and Morality;AnnualReport2001
309. Suo-motu action against The Asian Age, New Delhi for publication of obscene photographs;December 18,2000;Upheld ;Press and Morality;AnnualReport2001
310. Suo-motu action against Blitz on Sunday, Mumbai for publication of obscene photographs;December 18, 2000;Upheld;Press and Morality;AnnualReport2001
311. Suo-motu inquiry against The Hindustan Times for publication of objectionable advertisements;December 18, 2000;Proceedings dropped;Press and Morality;AnnualReport2001
312. Suo-motu inquiry against The Asian Age for publication of obscene photograph in The Asian Age dated 7.3.2000.;December 18, 2000;Upheld ;Press and Morality;AnnualReport2001
313. Complaint of Shri Khalil S. Quraishi, Advocate, Hyderabad, against Editor, Deccan Chronicle, Hyderabad;January 24, 2001;Dismissed ;Press and Morality;AnnualReport2001
314. Complaint of Shri M.S. Kilapady, Mumbai against the Editor, Sunday, Mid-Day, Mumbai;January 24, 2001;Upheld;Press and Morality;AnnualReport2001
315. Complaint of Shri Brijesh Barthwal, Lucknow against India Today;March 26,2001;Assurance ;Press and Morality;AnnualReport2001
316. Suo-motu inquiry against The Asian Age for publishing obscene photographs in its issue dated 26.6.2000.;March 26,2001;Assurance;Press and Morality;AnnualReport2001
317. Suo-motu inquiry against The Asian Age for publishing obscene photographs in its issues dated 18,19 and 20.; 20 July, 2000.;Assurance;Press and Morality;AnnualReport2001
318. Suo-motu inquiry against The Asian Age for publishing obscene photograph in the issue dated 14.9.2000.; 20 July, 2000.;Assurance;Press and Morality;AnnualReport2001
